station_id,name,physical_configuration,lat,lon,altitude,address,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,rental_uris,post_code,is_valet_station,cross_street
7261,Queens Quay E / Lower Sherbourne St,REGULAR,43.645215,-79.364898,0.0,Queens Quay E / Lower Sherbourne,26,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-688-8691,437-688-8691,1000.0,True,{},M5A 3Y4,,
7262,Wychwood Ave / Benson Ave - SMART,SMARTMAPFRAME,43.6809164,-79.4229684,,Wychwood Ave / Benson Ave,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],437-992-6472,437-992-6472,1000.0,True,{},,,
7264,Bloor St E / Huntley St - SMART,SMARTMAPFRAME,43.671535,-79.379173,,Bloor St E / Huntley St,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-3239,437-992-3239,1000.0,True,{},,,
7265,Wallace Ave / Symington Ave - SMART,SMARTMAPFRAME,43.661324,-79.449534,,Wallace Ave / Symington Ave,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],437-992-0966,437-992-0966,1000.0,True,{},,,
7266,Victoria Park Subway Station - SMART,SMARTMAPFRAME,43.6940155,-79.2889842,,Victoria Park Subway Station,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-7115,437-992-7115,1000.0,True,{},,,
7267,Dundas St E / Pembroke St ,VAULT,43.658295,-79.372346,,Dundas St E / Pembroke St,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-1458,437-992-1458,1000.0,True,{},,,Dundas St E / Pembroke St
7268,111 Bond St (North of Dundas St E)  - SMART,SMARTMAPFRAME,43.656927,-79.378497,,111 Bond St (North of Dundas St E),15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-1826,437-992-1826,1000.0,True,{},,,
7269,Toronto Eaton Centre (Yonge St) - SMART,SMARTMAPFRAME,43.655431,-79.380653,,Toronto Eaton Centre (Yonge St),20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],647-669-0729,647-669-0729,1000.0,True,{},,,
7270,Church St / Dundas St E - SMART,SMARTMAPFRAME,43.657024,-79.377257,,Church St / Dundas St E,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-0805,437-992-0805,1000.0,True,{},,,
7271,Yonge St / Alexander St - SMART,SMARTMAPFRAME,43.662862,-79.383572,,Yonge St / Alexander St,18,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-3627,437-992-3627,1000.0,True,{},,,
7272,Yonge St / Dundonald St - SMART,SMARTMAPFRAME,43.665801,-79.384796,,Yonge St / Dundonald St,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-6086,437-992-6086,1000.0,True,{},,,
7273,Bay St / Charles St W - SMART,SMARTMAPFRAME,43.668153,-79.38891,,Bay St / Charles St W,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-992-7265,437-992-7265,1000.0,True,{},,,
7274,Queen's Park Cres E / Grosvenor St - SMART,SMARTMAPFRAME,43.661803,-79.389682,,Queen's Park Cres E / Grosvenor St,16,False,"['KEY', 'TRANSITCARD', 'PHONE']","['P7274-7026', 'South']",437-992-0939,437-992-0939,1000.0,True,{},,,
7276,Bloor St W / Balmuto St,REGULAR,43.66981064282057,-79.38801106873031,,Bloor St W / Balmuto St,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-669-4314,647-669-4314,1000.0,True,{},,,
7277,Chorley Park - SMART,SMARTMAPFRAME,43.6856,-79.3718,,Chorley Park,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-0849,437-992-0849,1000.0,True,{},,,
7278,Mallon Ave / Jones Ave -SMART,SMARTMAPFRAME,43.66587,-79.33443,,Mallon Ave / Jones Ave,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-0901,437-992-0901,1000.0,True,{},M4M2Z1,,
7279,Rosehill Ave / Avoca Ave - SMART,SMARTMAPFRAME,43.687999,-79.38906,,Rosehill Ave / Avoca Ave,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-992-6053,437-992-6053,1000.0,True,{},,,
7280,Charles St E / Jarvis St - SMART,SMARTMAPFRAME,43.669604,-79.381171,,Charles St E / Jarvis St,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-7283,437-992-7283,1000.0,True,{},,,
7281,Charles St W / Balmuto St - SMART,SMARTMAPFRAME,43.668427,-79.38725,,Charles St W / Balmuto St,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-992-2844,437-992-2844,1000.0,True,{},,,
7282,Adelaide St W / Bay St,VAULT,43.650152,-79.379856,,Adelaide St W / Bay St,23,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-6479,437-992-6479,1000.0,True,{},,,
7283,Front St W / Bay St (South Side),REGULAR,43.64595,-79.378761,,Front St W / Bay St (South Side),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-388-9361,647-388-9361,1000.0,True,{},,,
7284,University Ave / King St W - SMART,SMARTMAPFRAME,43.6477785,-79.3847928,,University Ave / King St W,23,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-4749,437-992-4749,1000.0,True,{},M5H 1J9,,
7285,Spadina Ave / Harbord St - SMART,SMARTMAPFRAME,43.6629228,-79.4018451,,Spadina Ave / Harbord St,36,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-992-6585,437-992-6585,1000.0,True,{},,,
7286,Gerrard St E / Broadview Ave  - SMART,SMARTMAPFRAME,43.665656,-79.352055,,Gerrard St E / Broadview,18,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-0777,437-992-0777,1000.0,True,{},,,
7287,Queen St E / Pape Ave - SMART,SMARTMAPFRAME,43.661673,-79.337789,,Queen St E / Pape Ave,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],437-992-0758,437-992-0758,1000.0,True,{},,,
7288,Humber Bay Shores Park West,REGULAR,43.6224434,-79.480284,0.0,Humber Bay Shores Park West,31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-643-9762,647-643-9762,1000.0,True,{},,,
7289,Humber Bay Shores Park East,REGULAR,43.6308933,-79.4722622,0.0,Humber Bay Shores Park East,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-643-9740,647-643-9740,1000.0,True,{},,,
7291,190 Queens Quay E,REGULAR,43.6451308,-79.36536439999999,,Lake Shore Blvd E / Parliament St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-770-9931,437-770-9931,1000.0,True,{},M5A 1B6,,
7292,Granby St / Church St - SMART,SMARTMAPFRAME,43.6614605,-79.37894570000002,,Granby St / Church St -SMART,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],647-309-0035,647-309-0035,1000.0,True,{},M5B 1J1,,
7296,Westmoreland Ave / Fernbank Ave,REGULAR,43.665327,-79.43235,,Westmoreland Ave / Fernbank Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['West', 'Annex Efit drop off']",437-771-6958,437-771-6958,1000.0,True,{},,,
7297,Havelock St / Dufferin Park,REGULAR,43.657343,-79.43112,,Havelock St / Dufferin Park,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-772-3680,437-772-3680,1000.0,True,{},,,
7298,Bathurst St / Adelaide St W,REGULAR,43.645324,-79.40345,,Bathurst St / Adelaide St W,25,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-776-9943,437-776-9943,1000.0,True,{},,,
7299,Mill St / Parliament St,REGULAR,43.650256,-79.36163,,Mill St / Parliament St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-922-8965,437-922-8965,1000.0,True,{},,,
7301,Primrose Ave / Davenport Rd,REGULAR,43.67142,-79.445947,,Primrose Ave / Davenport Rd,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-928-7044,437-928-7044,1000.0,True,{},,,
7302,Winona Dr / Davenport Rd,REGULAR,43.674923,-79.430465,,Winona Dr / Davenport Rd,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-308-8067,647-308-8067,1000.0,True,{},,,
7303,Queen St E / Woodward Ave,REGULAR,43.665269,-79.319796,,Queen St E / Woodward Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-990-2838,437-990-2838,1000.0,True,{},,,
7309,Queen St E / Rhodes Ave,REGULAR,43.666224,-79.317693,,Queen St. E / Rhodes Ave.,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-308-0520,647-308-0520,1000.0,True,{},,,
7311,Sherbourne St / Isabella St,REGULAR,43.669576,-79.375961,,Sherbourne St / Isabella St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-991-5923,437-991-5923,1000.0,True,{},,,
7312,Amelia St / Sumach St,REGULAR,43.66852,-79.363525,,Amelia St. / Sumach St.,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-991-7841,437-991-7841,1000.0,True,{},,,
7313,Emdaabiimok Ave / Lake Shore Blvd E,REGULAR,43.662771,-79.315223,,1420 Lake Shore Blvd E,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-994-6254,437-994-6254,1000.0,True,{},,,
7314,Queen St. E / Eastern Ave,REGULAR,43.667208,-79.312315,,Queen St E / Eastern Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-995-6804,437-995-6804,1000.0,True,{},,,
7315,Queen St E / Hammersmith Ave,REGULAR,43.671349,-79.29451,,Queen St E / Hammersmith Ave,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-995-8093,437-995-8093,1000.0,True,{},,,
7316,Queen St. E / Spruce Hill Rd.,REGULAR,43.672571,-79.289,,Queen St. E / Spruce Hill Rd.,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-997-7187,437-997-7187,1000.0,True,{},,,
7317,Hubbard Blvd / Balsam Av,REGULAR,43.669328,-79.288949,,Hubbard Blvd / Balsam Av,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-999-2694,437-999-2694,1000.0,True,{},,,
7318,Hubbard Blvd / Glen Manor Dr,REGULAR,43.668633,-79.291162,,Hubbard Blvd. / Glen Manor Dr.,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-283-9121,647-283-9121,1000.0,True,{},,,
7319,Lake Shore Blvd E / Knox Ave,REGULAR,43.660206,-79.3244,,Lake Shore Blvd E / Knox Ave,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-286-6124,647-286-6124,1000.0,True,{},,,
7320,Front St W / University Ave (1),REGULAR,43.6451635,-79.3831757,,Front St W / University Ave (1),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-291-7762,647-291-7762,1000.0,True,{},,,
7321,Front St W / University Ave (2),REGULAR,43.6452972,-79.3827914,,Front St W / University Ave (2),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-292-3168,647-292-3168,1000.0,True,{},,,
7322,East Liberty St / Western Battery Rd,REGULAR,43.6392777,-79.4115736,,E Liberty St / Western Battery Rd,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-289-6923,647-289-6923,1000.0,True,{},M6K 3P3,,
7323,457 King St W,REGULAR,43.6452091,-79.3960744,,457 King St W.,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-295-6273,647-295-6273,1000.0,True,{},,,
7324,King St W / Charlotte St,REGULAR,43.645572,-79.39399,,King St W / Charlotte St,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-297-6118,647-297-6118,1000.0,True,{},,,
7326,Davenport Rd / Lansdowne Ave,REGULAR,43.671526,-79.44874,,Davenport Rd / Landsdowne Rd,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-308-7857,647-308-7857,1000.0,True,{},,,
7327,Davenport Rd / Dovercourt Rd - SMART,SMARTMAPFRAME,43.6741219,-79.4352208,,Davenport Rd / Oakwood Rd - SMART,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],647-298-0692,647-298-0692,1000.0,True,{},M6H 2H1,,
7329,Crawford St / Queen St W,REGULAR,43.645665,-79.415345,,Crawford St / Queen St W,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-328-3562,647-328-3562,1000.0,True,{},,,
7331,Coxwell Ave / Plains Rd,REGULAR,43.69595,-79.328535,,Coxwell Ave / Plains Rd,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-338-3505,647-338-3505,1000.0,True,{},,,
7332,200 Bloor St E,REGULAR,43.671561,-79.38117,,200 Bloor St. E.,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-669-3468,647-669-3468,1000.0,True,{},,,
7333,King St E / Victoria St,REGULAR,43.6495789,-79.3762096,,King St E / Victoria St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-339-5578,647-339-5578,1000.0,True,{},A1a1a1,,
7334,Simcoe St / Wellington St W North,REGULAR,43.6462176,-79.3855048,,Simcoe St / Wellington St 2,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-400-0149,647-400-0149,1000.0,True,{},,,
7335,Bay St / Bloor St W (West Side),REGULAR,43.669244,-79.3894,,1188 Bay St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-719-3074,647-719-3074,1000.0,True,{},M6H1a1,,
7336,Queen St E / Alton Av,REGULAR,43.663912,-79.327987,,Queen St E / Alton Av,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-402-6382,647-402-6382,1000.0,True,{},,,
7337,Gerrard Square Mall (1010 Gerrard St E),REGULAR,43.668553,-79.338673,,Gerrard Square Mall (1010 Gerrard St E),22,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-404-3197,647-404-3197,1000.0,True,{},,,
7338,Logan Ave / Bain Ave,REGULAR,43.6720273,-79.3470557,,Logan Ave / Bain Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-404-6830,647-404-6830,1000.0,True,{},,,
7339,Carlaw Ave / Strathcona Ave,REGULAR,43.6753188,-79.3462789,,Carlaw Ave / Strathcona Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-407-3193,647-407-3193,1000.0,True,{},,,
7340,Blake St / Boultbee Ave,REGULAR,43.672453,-79.338259,,Blake St / Boultbee Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-408-4316,647-408-4316,1000.0,True,{},,,
7341,Eastern Ave / Winnifred Ave,REGULAR,43.6592088,-79.3348396,0.0,Eastern Ave / Winnifred Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-500-1782,647-500-1782,1000.0,True,{},,,
7342,Morse St / Eastern Ave,REGULAR,43.657991,-79.340075,,Morse St / Eastern Ave,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-449-8038,647-449-8038,1000.0,True,{},,,
7343,Alton Ave / Dundas St E (Greenwood Park),REGULAR,43.66745,-79.329408,,Alton Ave / Dundas St E (Greenwood Park),23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-449-0293,647-449-0293,1000.0,True,{},,,
7344,Cherry Beach,REGULAR,43.637764,-79.345359,,Cherry Beach,48,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-501-9648,647-501-9648,1000.0,True,{},,,
7345,Cherry Beach Sports Fields (55 Unwin Ave),REGULAR,43.6408346,-79.3429074,,Cherry Beach Sports Field (55 Unwin Ave),31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-504-2481,647-504-2481,1000.0,True,{},M5A 1A3,,
7346,Logan Ave / Gerrard St E,REGULAR,43.6672144,-79.3452697,,Logan Av / Gerrard St E,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-504-9664,647-504-9664,1000.0,True,{},,,
7347,Regal Rd / Dufferin St,REGULAR,43.673939,-79.441159,,Regal Rd / Dufferin St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-530-4259,647-530-4259,1000.0,True,{},,,
7348,Pape Ave / Gamble Ave,REGULAR,43.690237,-79.350119,,Pape Ave / Gamble Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-530-8374,647-530-8374,1000.0,True,{},,,
7349,Gamble Ave / Broadview Ave,REGULAR,43.689211,-79.35438,,Gamble Ave / Broadview Ave,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-688-6110,437-688-6110,1000.0,True,{},,,
7350,Broadview Ave / Westwood Ave,REGULAR,43.6848652,-79.356602,,Broadview Ave/ Westwood Ave,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-502-7565,647-502-7565,1000.0,True,{},,,
7351,Pretoria Ave / Broadview Ave,REGULAR,43.6783213,-79.35822,,Pretoria Av / Broadview Av,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-537-6941,647-537-6941,1000.0,True,{},,,
7352,Cosburn Ave / Donlands Ave,REGULAR,43.690537,-79.341307,,Cosburn Ave / Donlands Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-620-2577,647-620-2577,1000.0,True,{},,,
7353,Fulton Ave / Pape Ave,REGULAR,43.68395,-79.347046,,Fulton Ave / Pape Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-719-4165,647-719-4165,1000.0,True,{},,,
7354,Tommy Thompson Park (Leslie Street Spit),REGULAR,43.65222662225532,-79.32295440954084,,Tommy Thompson Park (Leslie Street Spit),31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],W14-Tommy Thompson Park  - Parking Lot,W14-Tommy Thompson Park  - Parking Lot,16093.4,True,{},M8Z4T4,,
7355,Beltline Trail / Chaplin Cres,REGULAR,43.704461,-79.423122,,Beltline Trail / Chaplin Cres.,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-621-3920,647-621-3920,1000.0,True,{},,,
7356,King St E / Berkeley St,VAULT,43.651885,-79.3649,,King St E / Ontario St.,31,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],647-622-7822,647-622-7822,1000.0,True,{},,,
7357,Lake Shore Blvd E / Leslie St,REGULAR,43.659195,-79.329196,,Lake Shore Blvd E / Leslie St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-621-7986,647-621-7986,1000.0,True,{},,,
7358,Galbraith Rd / King's College Rd,VAULT,43.6603874468082,-79.39537831814152,,Galbraith Rd / King's College Rd,17,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],1113,1113,1000.0,True,{},M5S,,Galbraith Rd / King's College Rd
7359,Rosedale Park (20 Scholfield Ave),REGULAR,43.682645,-79.377557,,Rosedale Park (20 Schofield Ave),23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-627-7470,647-627-7470,1000.0,True,{},,,
7360,Concord Ave / Dewson St,REGULAR,43.656945,-79.424911,,Concord Av / Dewson St,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],647-632-1495,647-632-1495,1000.0,True,{},,,
7361,Hocken Ave / Vaughan Rd,REGULAR,43.6817346,-79.4184725,,Hocken Ave./Vaughan Rd.,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-632-3844,647-632-3844,1000.0,True,{},,,
7362,St Clair Ave W / Bathurst St.,REGULAR,43.683296,-79.418734,,St Clair Ave W / Bathurst St.,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-631-4703,647-631-4703,1000.0,True,{},,,
7363,Wells Hill Ave / St Clair Ave W,REGULAR,43.683351,-79.41562,,Wells Hill Ave / St Clair Ave W,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-632-4134,647-632-4134,1000.0,True,{},,,
7364,Queen St E / Nursewood Rd,REGULAR,43.673831,-79.281455,,Queen St E / Nursewood Rd (Neville Park Loop),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-638-6254,647-638-6254,1000.0,True,{},,,
7365,Kewbeach Ave / Kenilworth Ave,REGULAR,43.666325,-79.3014,,Kew Beach Ave / Kenilworth Ave,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-640-6506,647-640-6506,1000.0,True,{},,,
7366,Fort York Blvd / Bathurst St - SMART,SMARTMAPFRAME,43.639052,-79.399792,,Fort York Blvd / Bathurst St SMART,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],647-640-6519,647-640-6519,1000.0,True,{},,,
7367,Alma Ave / Gladstone Ave SMART,SMARTMAPFRAME,43.6448617,-79.42822,,Alma Ave / Gladstone Ave SMART,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],647-642-3920,647-642-3920,1000.0,True,{},,,
7368,Lisgar St / Dundas St W - SMART,SMARTMAPFRAME,43.6493472,-79.42668,,Lisgar St / Dundas St SMART,8,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],647-646-6416,647-646-6416,1000.0,True,{},,,
7371,Eglinton Ave W / Henning Ave SMART,SMARTMAPFRAME,43.7063473,-79.40161,,Eglinton Ave W / Henning Ave SMART,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],647-640-6538,647-640-6538,1000.0,True,{},,,
7373,George St / King St E,REGULAR,43.6509552,-79.3707,,George St / King St E,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-646-9532,647-646-9532,1000.0,True,{},,,
7374,Frederick St / The Esplanade,REGULAR,43.6487245,-79.36839,,Frederick St / The Esplanade,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],647-710-2519,647-710-2519,1000.0,True,{},,,
7375,Front St E / Scott St,REGULAR,43.6476616,-79.37549,,Front St E / Scott St,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],647-718-7245,647-718-7245,1000.0,True,{},,,
7376,Frobisher Ave / Lascelles Blvd,REGULAR,43.696708,-79.40045,,Frobisher Ave / Lascelles Blvd,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-719-1504,647-719-1504,1000.0,True,{},,,
7377,Balliol St / Yonge St - SMART,SMARTMAPFRAME,43.6978701,-79.39419,,Balliol St / Yonge St - SMART,36,False,"['KEY', 'TRANSITCARD', 'PHONE']","['North', 'Mid Town']",647-719-2731,647-719-2731,1000.0,True,{},,,
7378,Yonge St / Davisville Ave,REGULAR,43.6975969,-79.39654,,Yonge St / Davisville Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],647-719-3185,647-719-3185,1000.0,True,{},,,
7379,Lawton Blvd / Yonge St,REGULAR,43.6910667,-79.39535,,Lawton Blvd / Yonge St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['North', 'Mid Town']",437-688-9410,437-688-9410,1000.0,True,{},,,
7380,Erskine Ave / Yonge St SMART,SMARTMAPFRAME,43.7112153,-79.39894,,Erskine Ave / Yonge St SMART,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-992-5714,437-992-5714,1000.0,True,{},,,
7381,Yonge St / Orchard View Blvd,REGULAR,43.7083577,-79.39886200000001,,Roehampton Ave / Yonge St,35,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['North', 'Mid Town']",437-688-8762,437-688-8762,1000.0,True,{},M4P 2E6,,
7383,12 Harbour St,REGULAR,43.6425636,-79.3762,,12 Harbour St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-688-7570,437-688-7570,1000.0,True,{},,,
7384,Cumberland St / Bay St -  SMART,SMARTMAPFRAME,43.6704537,-79.39014,,Cumberland Ave / Bay St,9,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-688-7658,437-688-7658,1000.0,True,{},,,
7385,20 Charles St E,ELECTRICBIKESTATION,43.6691099,-79.38551,,20 Charles St E,33,True,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['E-Charging ', 'North']",437-688-7596,437-688-7596,1000.0,True,{},,,
7386,D'Arcy St / McCaul St - SMART,SMARTMAPFRAME,43.655227,-79.39201,,"D'Arcy St, /McCaul St. SMART",16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],647-719-3738,647-719-3738,1000.0,True,{},,,
7387,Mortimer Ave / Carlaw Ave SMART,SMARTMAPFRAME,43.685167,-79.34962,,Mortimer Ave / Carlaw Ave SMART,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],647-271-5899,647-271-5899,1000.0,True,{},,,
7388,Broadview Subway Station,REGULAR,43.6772,-79.35858,,Broadview Ave / Danforth Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-688-7724,437-688-7724,1000.0,True,{},,False,
7389,College Park - Gerrard Entrance,REGULAR,43.658938,-79.383518,0.0,College Park- Gerrard Entrance,25,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-688-7824,437-688-7824,1000.0,True,{},,,
7391,Yonge St / Dundas Sq,REGULAR,43.655766,-79.3802,,Yonge St / Dundas Sq,31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-688-7962,437-688-7962,1000.0,True,{},,,Yonge St / Dundas Sq
7395,Dentonia Park,REGULAR,43.694341,-79.291416,,Dentonia Park Station,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-688-8093,437-688-8093,1609.34,True,{},J4G 29,,
7398,York St / Lake Shore Blvd W,REGULAR,43.641952,-79.380723,,York St / Lakeshore St W - South,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-688-8725,437-688-8725,1609.34,True,{},M5J 0A3,,
7399,Lower Jarvis St / Queens Quay E,REGULAR,43.64422,-79.36927,,Lower Jarvis / Queens Quay E,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],416-277-0432,416-277-0432,1609.34,True,{},M5E 1Z2,,
